[0.000000] (-) TimerEvent: {}
[0.055242] (sub_rsp) StdoutLine: {'line': b'-- Installing: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/urdf/sub_1.xacro\n'}
[0.055307] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes\n'}
[0.055371] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frlm_top_1.stl\n'}
[0.055435] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frrm_base_1.stl\n'}
[0.055588] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/rrm_base_1.stl\n'}
[0.055684] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frrm_top_1.stl\n'}
[0.055725] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frm_top_1.stl\n'}
[0.055846] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frm_base_1.stl\n'}
[0.055938] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/flm_base_1.stl\n'}
[0.056429] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/rlm_top_1.stl\n'}
[0.056717] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/rlm_base_1.stl\n'}
[0.056938] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frm_top_2.stl\n'}
[0.057136] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frlm_base_1.stl\n'}
[0.057258] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/middle_plate_1.stl\n'}
[0.057380] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/base_link.stl\n'}
[0.057549] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frlm_bracket_1.stl\n'}
